"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SOX10",0.696733099410356,5.21869295265312,3.10152634687547,0.0038652593885673,0.106854142920103,-1.92866063023089
"HOXD-AS2",0.541694095291894,4.69136996400326,3.09954652497971,0.00388537232168017,0.107024422017774,-1.93319382085856
"TPP2",0.339062406288666,10.3168216812623,3.0994064583822,0.00388679900628707,0.107024422017774,-1.93351447346144
"CCDC85A",0.562966874438,5.36939225191753,3.09940336401005,0.00388683053042517,0.107024422017774,-1.93352155728091
"SPNS2",-0.723499841524054,8.24169421819527,-3.09899466889168,0.00389099627311156,0.107024422017774,-1.934457133762
"KCNJ2-AS1",0.44278553770697,5.06802363917783,3.0984833171044,0.00389621433725239,0.107033315216957,-1.93562761884686
"ZNF793",0.472156821450799,6.67483235607835,3.09753359353392,0.00390592335984569,0.107070727870745,-1.93780126935009
"TMEM25",-1.32934595319827,6.97564892384004,-3.09727988494821,0.0039085209033464,0.107070727870745,-1.93838187798411
"HSBP1L1",0.511709626869934,7.27647667877856,3.09659591125188,0.00391553179245057,0.107070727870745,-1.93994701834148
"LRIT2",0.605250503003288,4.67366561771721,3.09643703289786,0.00391716203853277,0.107070727870745,-1.94031055453782
"NTRK3",0.708729122307989,5.04385354645355,3.09536865453059,0.00392814136679346,0.107198356711459,-1.94275490181198
"SH2D1B",-0.573852722492447,5.18459262326126,-3.09502920257568,0.00393163589347374,0.107198356711459,-1.94353144277642
"SLAMF8",-0.668884139635221,7.35771655532077,-3.09430582634052,0.00393909260969212,0.107267917927942,-1.94518611201416
"LOC100129427",-0.873948414987018,7.17468249262138,-3.09365959371107,0.00394576545314322,0.107315986522242,-1.94666414943187
"STARD3",-0.507607651672221,8.14655501341933,-3.09303178074903,0.0039522583632778,0.107359047987324,-1.94809990300933
"SULT2A1",-2.3006810287249,5.97293529796042,-3.09191298327864,0.00396385420972277,0.107540446655096,-1.95065811626713
"HRH2",-0.56688382305519,5.10761716367936,-3.08682705643106,0.0040169754286774,0.108764770062816,-1.96228133327173
"SNORA59A",0.375118792121286,5.6475843031025,3.08593463317363,0.0040263658875774,0.108764770062816,-1.96431981114938
"SNORA59B",0.375118792121286,5.6475843031025,3.08593463317363,0.0040263658875774,0.108764770062816,-1.96431981114938
"FLJ22763",-1.45402972684893,7.20662309246266,-3.08549886892087,0.00403095874270028,0.108764770062816,-1.96531507337073
"C19orf69",-1.80239788454716,4.9650137992195,-3.08522465894648,0.00403385139804014,0.108764770062816,-1.96594131632675
"SLC37A4",-0.984083545318081,9.0640569455864,-3.0846749168919,0.00403965658324263,0.108787155795279,-1.96719673336952
"TMEM31",-0.472883090146807,4.44185217878353,-3.0808289443011,0.00408049144434444,0.109751668405264,-1.97597627991667
"LINC00261",0.934568664197024,8.89931895549874,3.07970050364162,0.00409254676867454,0.109752957824687,-1.97855117599316
"HES5",0.634937619348741,4.57550143143878,3.0795245165575,0.00409442990835756,0.109752957824687,-1.97895270157422
"MTTP",-3.99487767897332,7.96845463332923,-3.07941551126844,0.00409559672497118,0.109752957824687,-1.97920139790749
"STMN2",0.740225883727489,7.45605357938388,3.07891148375939,0.00410099604452375,0.109763134033783,-1.98035127975831
"LPPR4",0.533030902299934,5.38799803428406,3.07718760193203,0.00411951390195109,0.109931572874312,-1.98428336969848
"ZNF320",0.35997801331213,8.28027452912852,3.07707033824921,0.00412077641669243,0.109931572874312,-1.98455080012825
"GLRA4",-0.552943130708629,4.80577049874149,-3.07692226717205,0.00412237114176321,0.109931572874312,-1.98488848190844
"SLC5A11",-1.81353748738569,5.58808718829352,-3.07619256564658,0.0041302385702251,0.110007219019625,-1.9865524687555
"USP44",0.450023722927031,4.72911720967447,3.07522533040819,0.00414068894590556,0.110122735752188,-1.98875779774103
"CYP2B6",-1.2480443757683,7.24141595160634,-3.07375630158207,0.00415660881978667,0.110122735752188,-1.99210653098409
"ITM2A",0.653824599752363,8.31976411333483,3.07358792501016,0.0041584372172923,0.110122735752188,-1.99249030067109
"SAMD15",0.39809499934096,4.63178180502178,3.07321911880347,0.00416244473840623,0.110122735752188,-1.99333085759115
"CCDC134",-0.29788670409771,6.51354364035089,-3.07320488067307,0.00416259952607234,0.110122735752188,-1.99336330705603
"INPP5J",-1.02842296235486,7.34317801589786,-3.07266874282619,0.00416843203718533,0.110122735752188,-1.99458513608645
"LOC100292680",0.452134291676985,4.24162222315364,3.07148568227089,0.00418132966241407,0.110122735752188,-1.99728086721114
"TSC22D1",0.474580556584506,11.5002842460573,3.07147391994586,0.004181458083869,0.110122735752188,-1.99730766617561
"OR2AG2",-0.353129365283089,3.95828757662077,-3.07136343790548,0.00418266451283013,0.110122735752188,-1.99755938282472
"RPL22",0.330410246951744,11.4822068149858,3.07115551093528,0.00418493590387654,0.110122735752188,-1.9980331000179
"FN1",1.17802758536655,11.7796148492029,3.07021846640043,0.00419518666961437,0.11014256699839,-2.00016774486202
"CPO",-2.87751119830902,6.28666203375173,-3.07016581052695,0.00419576340191424,0.11014256699839,-2.00028768791567
"ADK",0.423051111332321,7.94179625656266,3.06796364500822,0.00421995076699691,0.110272705696221,-2.00530294971851
"CDKL3",0.476656913905922,5.15929348429831,3.06785862827052,0.00422110750534869,0.110272705696221,-2.00554206950809
"SUSD5",0.777993246250675,4.97480939563266,3.06782762926874,0.00422144901055238,0.110272705696221,-2.00561265242377
"MIPOL1",0.804873368749497,7.77683690100722,3.06751568316131,0.00422488706908918,0.110272705696221,-2.00632291440219
"LCT",-2.21803687728382,6.08040004108817,-3.06660210083647,0.00423497121667441,0.110272705696221,-2.00840280556239
"KRT13",0.549772414822273,4.15498994581983,3.06629263522634,0.00423839227241922,0.110272705696221,-2.00910727038777
"HEBP1",-1.24542164606398,8.05162297193722,-3.06584768107724,0.00424331570320961,0.110272705696221,-2.01012009394077
"SYT4",0.593874902826388,4.93637296658602,3.06581178743625,0.00424371310340068,0.110272705696221,-2.01020179316801
"HOXB-AS5",0.891045774716549,4.23531626626015,3.06559565001753,0.00424610683661306,0.110272705696221,-2.01069374310282
"MYH7",-0.615342140088002,4.10713749959814,-3.06409013906086,0.00426281595643102,0.110328383938434,-2.01411992196074
"SOGA3",0.905230444776413,7.23769217035159,3.06363486277988,0.00426788115206779,0.110328383938434,-2.01515584441867
"NXPE1",1.6320520618582,9.5517454584849,3.06317693696408,0.00427298157393806,0.110328383938434,-2.01619771294406
"ZNF665",0.385915248205314,5.40905645650938,3.06314244566756,0.00427336597497269,0.110328383938434,-2.01627618386303
"CREB3L3",-2.84455932389742,7.38524353666556,-3.06300519534106,0.00427489593652271,0.110328383938434,-2.01658843650877
"GPR89B",-0.509861374896679,7.38354327030626,-3.06185415237201,0.00428774731251376,0.110328383938434,-2.01920683453562
"MIR4483",-0.492268873494815,4.27262855423842,-3.06183576486895,0.00428795290523572,0.110328383938434,-2.01924865826381
"PLA2G12B",-1.77489266181099,6.32142674366009,-3.0617766280966,0.00428861418336621,0.110328383938434,-2.01938316829561
"RASA4CP",-0.528867792564887,6.65486904016038,-3.05999143004541,0.00430862210666936,0.110452527445819,-2.02344305383219
"MAP2",0.749533459431387,6.08958891088945,3.05936223170385,0.00431569499806888,0.110452527445819,-2.0248736718285
"SH3BP5L",-0.383622906003894,8.20841257876805,-3.05902456053989,0.00431949532989845,0.110452527445819,-2.02564137531588
"ZFP82",0.428688837913421,5.91638197861575,3.05900207770648,0.0043197484761917,0.110452527445819,-2.02569248897274
"LINC00693",0.363418289189312,4.04813207319367,3.05787775648904,0.00433242574108718,0.110452527445819,-2.02824832452529
"SEMA3E",1.04715407542663,6.48552258599036,3.05697162643623,0.00434266841810861,0.110452527445819,-2.03030779767155
"CDHR2",-1.54802694746253,10.9443209258124,-3.05675387830883,0.00434513320475608,0.110452527445819,-2.03080265207211
"SIDT2",-0.696784068840236,9.27867322833774,-3.0565029048926,0.00434797572583333,0.110452527445819,-2.03137299092913
"LYN",-0.693286345158007,9.53269713088031,-3.05599746342454,0.00435370569129138,0.110452527445819,-2.03252153436963
"VTRNA2-1",0.433335827357786,4.14165889346122,3.05573560424433,0.00435667708269973,0.110452527445819,-2.03311653202763
"KIAA0408",0.955178666891535,7.04594272674248,3.05566406790631,0.00435748915987765,0.110452527445819,-2.03327907249664
"MAN1A1",-0.541601148192813,11.7874857217524,-3.05546626335076,0.00435973537389831,0.110452527445819,-2.03372850127041
"SLC7A1",-0.503842581652655,9.86320216237164,-3.05517405441359,0.00436305562363508,0.110452527445819,-2.03439239640153
"PCDHB4",0.447630773274348,5.29205861162684,3.05507732129707,0.0043641552893944,0.110452527445819,-2.03461216538874
"DEFA1",-0.622141273156275,4.38710408499966,-3.05312550642319,0.0043863997245177,0.110759125607423,-2.0390457199035
"DEFA1B",-0.622141273156275,4.38710408499966,-3.05312550642319,0.0043863997245177,0.110759125607423,-2.0390457199035
"TTC7A",-0.69188627709424,8.85786316365211,-3.05059406803612,0.00441540988374135,0.11131621616158,-2.04479363474175
"PDZK1IP1",-0.977722803371252,7.79598239013448,-3.04991994934789,0.00442316581089367,0.11131621616158,-2.04632386673397
"C17orf78",-2.48012598605229,6.55843064342764,-3.04945692739862,0.00442850047696279,0.11131621616158,-2.04737480970966
"SNORD29",0.406653078291031,5.10846567693113,3.04942881006338,0.00442882462434604,0.11131621616158,-2.04743862621355
"TXNL4B",-0.316927182923124,7.06828245703309,-3.04868796283794,0.00443737348797167,0.111403037958067,-2.04911997642971
"CERS2",-0.536107140357408,10.3004337132989,-3.04694411557103,0.00445755795432005,0.11166894833482,-2.05307676784214
"CCDC175",0.501594057404442,5.33175544123301,3.04689061128553,0.00445817862058343,0.11166894833482,-2.05319814994211
"SCRN2",-0.539028843983887,7.94700529445803,-3.04496921606592,0.00448052167031799,0.112018886086238,-2.05755635139413
"PADI2",1.68800978094883,10.777208877002,3.04480855491768,0.00448239471923255,0.112018886086238,-2.05792070396217
"ANXA4",-0.626956677917192,11.1527672810032,-3.0438989649646,0.00449301304298272,0.112046254419974,-2.0599833070405
"GPANK1",-0.447699509627403,7.4868487227546,-3.04383695222558,0.00449373782989514,0.112046254419974,-2.0601239162359
"FKBP1B",-0.504894867708352,5.95475323134723,-3.04296789132742,0.00450390680575836,0.112171902188517,-2.06209428428651
"UGT3A1",-1.14406073657348,4.43926934221901,-3.04162815556118,0.00451962585659969,0.112319373989852,-2.06513119235722
"BATF2",-0.567019647396745,7.01285353280071,-3.04120358494687,0.00452461814131215,0.112319373989852,-2.06609345751504
"PID1",0.44627485003256,8.42410086892901,3.04115094198853,0.00452523750331822,0.112319373989852,-2.06621276475669
"ESPN",-0.992888487504957,7.71221747791549,-3.03952023022602,0.00454446313992024,0.112668679683261,-2.06990797452682
"LPCAT3",-0.654176286028008,9.86893643743099,-3.03808901722408,0.0045614003771438,0.112899012616404,-2.07315023961756
"MAATS1",0.51639797341216,5.10450012810964,3.03786308648301,0.00456407953321904,0.112899012616404,-2.07366198725617
"CHIC1",0.472935146320873,8.29392420481056,3.03663261748321,0.00457869695678454,0.113132617349161,-2.07644871890433
"ULK3",-0.628314304533679,9.0854711770852,-3.03513571180315,0.00459653922448392,0.113246565156831,-2.07983804900545
"PLB1",-2.50863640848464,7.73245096958263,-3.03474465237297,0.00460121125216824,0.113246565156831,-2.08072334688239
"EPHA7",1.29880446912337,7.40109527363621,3.03390772258013,0.00461122523334518,0.113246565156831,-2.08261781945276
"RASSF4",-0.496080899837655,8.45613119365626,-3.03372765364067,0.00461338247560578,0.113246565156831,-2.08302538630716
"SLC35F1",0.644814572183682,5.54783267729646,3.03331572909612,0.00461832095817228,0.113246565156831,-2.08395768455858
"RPS27",-0.581363358090541,11.3661840728458,-3.03325036341224,0.00461910507394143,0.113246565156831,-2.08410561875662
"ATP6V1B2",-0.511135963707854,10.1697762654607,-3.03300303617962,0.00462207310934144,0.113246565156831,-2.08466534882306
"S100A10",0.650366699623344,11.0773533607839,3.032780957736,0.00462473968468699,0.113246565156831,-2.08516791698774
"GSDMB",-0.709570036325288,9.77977371931979,-3.03163621741024,0.00463850808153123,0.113456662437185,-2.08775817331601
"MIR3909",-0.340512722902318,4.87218990708397,-3.03033896042921,0.0046541577207039,0.113712253495678,-2.09069289798726
"CXCR2P1",-0.851459010419464,5.4252013226302,-3.02736133795881,0.004690267677951,0.114125065592247,-2.09742646940671
"WDR92",0.31730470647222,6.9163891031697,3.02706922733307,0.00469382436621927,0.114125065592247,-2.0980868532524
"ABCD1",-0.926408458687426,7.48300160422237,-3.02638396639883,0.00470217799287082,0.114125065592247,-2.09963590931139
"ZNF212",-0.457201622238577,6.98963398115623,-3.02617610146531,0.00470471473289263,0.114125065592247,-2.10010575768104
"FAM83A",-0.751111157208784,4.77431726367892,-3.02561751173801,0.00471153805524246,0.114125065592247,-2.10136828178021
"GSTK1",-0.437482625417273,10.6265932060122,-3.02546256086958,0.00471343247803533,0.114125065592247,-2.10171847927352
"EPG5",-0.324271120914223,9.50237729821651,-3.02526516874728,0.00471584682863675,0.114125065592247,-2.1021645822767
"FAM73B",-0.515399029906496,8.9717461112282,-3.02502350651686,0.00471880424921052,0.114125065592247,-2.10271071355542
"TAAR3",-0.518836084389148,3.94325603806209,-3.0242868738119,0.00472782985257082,0.114125065592247,-2.10437528042085
"SIRT2",-0.384885481125936,8.36250350587523,-3.02400858566214,0.00473124382691101,0.114125065592247,-2.10500407024167
"SPTSSB",0.544397334538474,4.46574887994585,3.02379279409932,0.00473389271141717,0.114125065592247,-2.1054916279577
"UPF3A",0.355229024228371,7.64325276833937,3.02239813363663,0.00475104628032186,0.114125065592247,-2.10864225793021
"CRAT",-0.750675574119213,9.19835974726896,-3.02231154884817,0.00475211316078906,0.114125065592247,-2.10883783270934
"FAIM",0.511544199674536,6.48187241872248,3.02213481891443,0.00475429149449667,0.114125065592247,-2.10923701485495
"CDYL2",-0.7518625901806,6.5927356114124,-3.02171166255294,0.00475951106082876,0.114125065592247,-2.11019275207924
"RSPRY1",-0.354132101375991,8.99747011269123,-3.02155003486461,0.00476150614155772,0.114125065592247,-2.1105577838001
"ACSM3",0.781053787092056,8.5760469121712,3.02148518943404,0.00476230679503935,0.114125065592247,-2.11070423245862
"MCC",0.405123097936899,8.14656933146783,3.02126740018527,0.0047649967936032,0.114125065592247,-2.11119608106158
"LPGAT1",-0.952577978538739,10.9363287020688,-3.02013389133781,0.00477902039675431,0.114335710082961,-2.11375565241215
"C2orf27A",-0.482486714016147,4.67601086152659,-3.01934434264175,0.00478881161124587,0.114444746997938,-2.11553822094179
"LOC93622",0.347358175443551,6.91485509561919,3.01887056398957,0.00479469604995577,0.114460282231859,-2.11660775222959
"FAM168B",0.290756264727473,10.3915822089353,3.01781663160021,0.0048078106443208,0.114602091583928,-2.11898662433769
"DSTN",0.657428782511718,11.4809839905219,3.01755126028246,0.00481111812658555,0.114602091583928,-2.11958553324902
"MIR4473",0.2501736022843,4.5424402025194,3.01644336705922,0.00482494970364164,0.114806501816683,-2.12208559658034
"CTAGE4",-0.566556719043546,7.6593465076676,-3.01470530021684,0.00484672445880254,0.11513614084356,-2.12600669932176
"PRRG3",0.437489298476674,4.09205841953988,3.01445241689725,0.00484990034390805,0.11513614084356,-2.12657710516271
"SLC25A22",-0.754738867775594,7.23759480186735,-3.01369918683761,0.0048593715854725,0.11513614084356,-2.12827594327863
"KLK12",-0.829222525430897,4.8448802338135,-3.01364401451075,0.00486006601797549,0.11513614084356,-2.12840037008805
"ABCG5",-1.9990904334378,6.02621326323307,-3.013241921565,0.00486512983671513,0.11513614084356,-2.12930714853477
"MIR1247",0.349292599575712,4.05847406335083,3.012795110421,0.00487076266727553,0.115144829454393,-2.13031469581984
"NRAP",0.720836570871946,4.85894136525789,3.01236516768802,0.00487618865802675,0.115148614886686,-2.13128412849937
"TMEM47",0.703901911309293,8.4960270225433,3.01184556371463,0.00488275381749645,0.115179263999131,-2.13245562835448
"HAPLN4",-1.57195406774458,5.34434550135984,-3.01049028594286,0.00489991696896705,0.115269996685284,-2.13551072155762
"MPI",-0.475886378008781,8.63947934750924,-3.00988268197311,0.00490763011347895,0.115269996685284,-2.13688015086099
"FRMD4B",0.531256894131755,9.22893111313249,3.0098541586994,0.00490799247989491,0.115269996685284,-2.13694443345198
"C6orf106",-0.366375154226065,10.1158234022887,-3.00966574277741,0.00491038679524673,0.115269996685284,-2.13736905601995
"C1orf126",-0.373508597150913,6.55520532034063,-3.00946355986604,0.004912957283152,0.115269996685284,-2.13782468837539
"SLC5A12",-2.93598121552276,6.77848189853959,-3.00844950456398,0.00492586883683716,0.115370395908124,-2.14010967625379
"ZNF675",0.381652160219069,7.5998613881472,3.00810390205204,0.0049302765706481,0.115370395908124,-2.14088833225488
"CPS1",-3.4057111194066,8.17456037076838,-3.00732469184861,0.00494022810661549,0.115370395908124,-2.14264374432151
"ARHGAP32",-0.42339881285187,10.7424545296754,-3.00717993639847,0.00494207891167334,0.115370395908124,-2.14296982342898
"SFRP5",-1.58101539550761,5.73494382887208,-3.00667260566637,0.00494857067932804,0.115370395908124,-2.14411257946165
"BMPR1B",0.855119555917118,4.71436077272904,3.00607243898484,0.00495626076743804,0.115370395908124,-2.14546431139676
"RPL21P28",0.339862501432629,9.52083140748478,3.0055002708842,0.00496360260942332,0.115370395908124,-2.14675284603787
"TMEM140",-0.344888666968887,8.2070784115417,-3.00537562546044,0.00496520337356624,0.115370395908124,-2.14703353239544
"LUZP2",0.804199933357903,6.06110900922286,3.00518310959467,0.00496767672471526,0.115370395908124,-2.1474670422533
"AK4",1.01603258239055,8.3562045668647,3.00467120369916,0.00497425910627864,0.115370395908124,-2.14861968515235
"IL2RA",-0.942374007963457,6.92268176581258,-3.0033857706377,0.00499082427171846,0.115370395908124,-2.15151358260756
"VPS16",-0.318374815897072,8.69789397904035,-3.00335739181344,0.00499119057199428,0.115370395908124,-2.15157746426314
"BAK1",-0.56346892978764,8.81569277637498,-3.00331206735027,0.00499177565111153,0.115370395908124,-2.15167949041822
"RPL21",0.339484436318497,9.52118011244454,3.00305745273821,0.00499506359425799,0.115370395908124,-2.15225261669416
"SLC25A20",-0.564318947024871,9.13452391361781,-3.0028827976796,0.0049973201691439,0.115370395908124,-2.15264574217649
"HTR1D",-1.49563370385634,5.32181325848072,-3.00254769089244,0.00500165250472867,0.115370395908124,-2.15339998831544
"ZNRD1-AS1",-0.730462656599968,6.59242325193606,-3.00065695919065,0.00502616283150696,0.115813596034313,-2.15765471550731
"CARD17",-0.45358227674376,4.4447724535824,-2.99700263225635,0.00507385708621748,0.116789508320334,-2.16587391466679
"CDIP1",-0.611822129822946,7.44014432662977,-2.99612426826279,0.00508538452410284,0.116811478833037,-2.16784868558553
"MOGAT3",-0.702627408271006,7.71524559976665,-2.99577036513632,0.00509003604652045,0.116811478833037,-2.16864425417441
"GPR15",1.18672276002366,6.92488832870264,2.99570943364971,0.0050908373040602,0.116811478833037,-2.1687812219844
"SLC6A6",-1.07401695565065,8.72711497967828,-2.9950318765298,0.0050997553007915,0.116881133632557,-2.17030419877811
"FCHSD1",-0.390948343397023,7.50796346377352,-2.99466705661886,0.00510456315997126,0.116881133632557,-2.1711241432543
"SNX12",-0.358046820336774,9.20701822586052,-2.99294866960822,0.00512726688743814,0.117106461876632,-2.17498553598755
"CIDEC",-1.73106225515079,7.40517679174067,-2.99241018412281,0.00513440107125391,0.117106461876632,-2.17619531793856
"PRSS3",-0.74832158295559,9.42944916292644,-2.99225001087477,0.00513652495107114,0.117106461876632,-2.17655514617149
"CLDN15",-1.56329918520655,7.9986877860369,-2.9922427116387,0.00513662175789575,0.117106461876632,-2.1765715436091
"MTL5",0.505819762257469,6.05503209999663,2.9913950032244,0.00514787629164469,0.117106461876632,-2.17847573667808
"NOX1",1.89435757615403,8.84368432527438,2.99137608893145,0.0051481276709596,0.117106461876632,-2.17851822015313
"MIR29A",0.276814629048804,3.82438144187977,2.99109297808694,0.00515189172384507,0.117106461876632,-2.17915409900135
"SCAI",0.360223236099058,8.24852163649772,2.9904861943408,0.0051599678653705,0.117168242276279,-2.18051684935281
"AKR1B10",-0.885630051722904,11.0717724162887,-2.98897991158536,0.00518006778374615,0.117374196868499,-2.18389908994884
"HIP1R",-0.571202049955026,9.71496132867251,-2.98886084024665,0.00518165982497839,0.117374196868499,-2.18416641539091
"APOA1",-3.90700596745646,7.50849799558247,-2.98860061166951,0.00518514081378195,0.117374196868499,-2.1847506306331
"DPYD",-0.652919532108207,9.6130131712988,-2.98765555321245,0.00519780110376293,0.117539107276095,-2.18687205902529
"ZNF442",0.405643141506664,5.85706156194085,2.9871110919022,0.0052051081083704,0.117582746906752,-2.18809407573106
"SLITRK3",0.709833138609901,4.68246664590163,2.98636612781912,0.00521512168626861,0.117630269443225,-2.18976591238926
"EDA2R",0.498129197986166,5.15818582183415,2.98615443428804,0.0052179705199583,0.117630269443225,-2.1902409497749
"PRPS2",0.495537044975783,9.16932956937655,2.98506029627082,0.00523271813575199,0.117750602271557,-2.19269588477323
"MIR621",-0.54668675775938,5.09286077254742,-2.9849595473008,0.00523407808149052,0.117750602271557,-2.19292191192672
"CFTR",0.870371588214076,11.476161594756,2.98318372269674,0.00525810360022052,0.117976472340844,-2.19690522834568
"IL17RD",0.937874200512379,6.23633275366995,2.98291377779268,0.00526176483977522,0.117976472340844,-2.19751062187169
"HOXA11",1.29688028791223,5.73758275525316,2.98251409829693,0.00526719007471388,0.117976472340844,-2.1984069099479
"FOXD2",1.26273709198386,6.92104178767234,2.9822397821111,0.00527091668563267,0.117976472340844,-2.19902203032265
"LOC285878",0.597246888212816,4.3391162893167,2.98185629086496,0.00527613061872948,0.117976472340844,-2.19988191004124
"CA9",-1.01500388534091,5.51517861786487,-2.98182992784607,0.00527648922803062,0.117976472340844,-2.19994102003621
"SOWAHA",-1.04563947729083,8.72440255827354,-2.98087201274916,0.00528953510353755,0.118130354592842,-2.20208861924116
"FAM104B",0.358086931547823,6.62769441194545,2.98044591725268,0.00529534788206849,0.118130354592842,-2.20304378227522
"OR51E1",-0.567096319836011,5.3860745946796,-2.98013609396305,0.0052995782620194,0.118130354592842,-2.20373825471831
"OAS3",-0.688541008742508,8.83756860774021,-2.97844275830319,0.00532275572858219,0.118473148825605,-2.2075331812784
"CD74",-0.974179234814431,13.3292665835893,-2.97822140622381,0.00532579253192342,0.118473148825605,-2.20802916429564
"HINFP",-0.35301042147615,7.37381805769209,-2.97713617708004,0.00534070481122608,0.118684138320204,-2.21046053949189
"BIRC3",-1.14955649163192,11.7466990411471,-2.97667977472909,0.00534698805160948,0.11870313474573,-2.21148292865116
"C1QTNF3-AMACR",0.554903093946162,8.87000878006994,2.97618342584693,0.0053538291436634,0.11873446438589,-2.21259470381744
"SNORA49",1.26368072297248,7.37469978962208,2.97537974099143,0.00536492369916394,0.118859966088772,-2.21439466536481
"SIRPB1",-0.558501342579681,5.7881021462078,-2.97310998902826,0.00539637391905717,0.119265196323802,-2.21947663032696
"LOC643837",0.363383114174629,7.01943807702606,2.97295195787559,0.0053985700963265,0.119265196323802,-2.21983038142493
"OXR1",0.559653229096113,9.83219914716769,2.97287954339655,0.00539957673025855,0.119265196323802,-2.21999247700562
"AIF1L",0.524752208558885,6.48772001433247,2.972378081183,0.00540655241560416,0.119298770607483,-2.22111491084604
"ESPL1",-0.844724939647845,7.6408207497908,-2.97017905445666,0.00543724283486973,0.119855029304533,-2.2260358010834
"C4orf34",0.600624765175739,10.0963941309821,2.96966698558784,0.00544441299151842,0.11989222445673,-2.22718139750837
"BPHL",-0.686205983830225,7.82131543638457,-2.968493414498,0.00546087935537027,0.120120639983726,-2.22980648803626
"SGSM1",0.608337116906772,6.28072083847438,2.96767067561809,0.00547245117460057,0.120120639983726,-2.23164647968297
"PAWR",0.38602624934866,9.09568755497412,2.96759428995576,0.00547352671040015,0.120120639983726,-2.23181729592136
"PI4K2A",-0.379839159911913,8.0957053799858,-2.96736485019783,0.00547675849745163,0.120120639983726,-2.23233036229741
"CSRNP3",0.540028127570898,6.85507205603296,2.96598442845966,0.00549624050170594,0.120394315996176,-2.23541675529568
"LRP11",0.428433091957569,8.66219709386579,2.96559228160595,0.00550178680379264,0.120394315996176,-2.23629338478019
"WRAP73",-0.350921188622556,7.32643391139204,-2.96531203437375,0.00550575369260419,0.120394315996176,-2.23691982741572
